frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm
13140000000.0,1.0408378323926422,-8.043190361169124,1.1273061897803083,0.39613250651468984,1.4277402082346073,-5.59953381818539,-46.51724478744823,46.853055840535966
13160000000.0,0.08359395087970885,-11.072022844002507,1.0096705699254087,0.27951097028073735,1.0975610422807789,-0.5593270694595359,-57.54645742808119,57.54917557439543
13180000000.0,0.592722871815178,-13.233533406951226,1.0706219512387012,0.21793316679656885,1.193726227664145,-4.391392459553429,-62.657348588662664,62.81104727589732
13200000000.0,0.08385071171402385,-14.682480282288532,1.0097004169186898,0.18444886446116385,1.0535163155267888,-0.744037068488875,-72.15943040871645,72.1632661959648
13220000000.0,0.41356349866989556,-18.034597609893815,1.0487649747392722,0.12539208375401575,1.1156311469080404,-3.9723526929792325,-76.37721609491886,76.480446679706
13240000000.0,0.07243415032317156,-17.764518064185875,1.0083741584739927,0.12935228258317058,1.0335504564876092,-0.8207511340641517,-85.68274848377744,85.68667936242092
13260000000.0,0.3178403599072025,-23.969645486883692,1.0372704791505154,0.06331662037549457,1.0799390413329142,-3.8898825640417933,-90.11004871872687,90.19396912462256
13280000000.0,0.053861908130852086,-20.472161805100487,1.0062203478457983,0.09470914364124208,1.0214492103081767,-0.7737269708581178,-99.88419492100954,99.88719161355803
13300000000.0,0.2523950034775354,-25.534525301465287,1.029484352894568,0.05287784347315006,1.0626340991851186,-3.9708941405819345,-105.60995563737231,105.68458132577078
13320000000.0,0.03275930192173657,-19.96879237191918,1.003778675272855,0.10035993732020165,1.0176437459514427,-0.6061725841761251,-116.49863559968689,116.500212625516
13340000000.0,0.19828424838615716,-16.695187695123973,1.0230908778996894,0.14629874992736952,1.0681182686718684,-4.1585403580997005,-125.309448342113,125.37843236264612
13360000000.0,0.020538568514008867,-13.744478977716783,1.0023673879325437,0.20548307259213192,1.0469636735126138,-0.512756966648618,-138.50845354941373,138.50940265684835
