frequency_hz,s11_db,s21_db
2.193688000000000000e+09,-1.652721022144990926e+01,-9.771014020386278864e-02
2.200687000000000000e+09,-1.653468764122223433e+01,-9.754015174477373429e-02
2.207686000000000000e+09,-1.654244141663507506e+01,-9.736419657164098462e-02
2.214685000000000000e+09,-1.655047225553343893e+01,-9.718229241774316296e-02
2.221684000000000000e+09,-1.655878088724184494e+01,-9.699445774814788312e-02
2.228683000000000000e+09,-1.656736806274996354e+01,-9.680071175887526580e-02
2.235682000000000000e+09,-1.657623455490407238e+01,-9.660107437599305125e-02
2.242681000000000000e+09,-1.658538115860447704e+01,-9.639556625464146267e-02
2.249680000000000000e+09,-1.659480869101028588e+01,-9.618420877796740598e-02
2.256679000000000000e+09,-1.660451799175007892e+01,-9.596702405599452645e-02
2.263678000000000000e+09,-1.661450992313941555e+01,-9.574403492441330155e-02
2.270677000000000000e+09,-1.662478537040552951e+01,-9.551526494329079520e-02
2.277676000000000000e+09,-1.663534524191824104e+01,-9.528073839571524206e-02
2.284675000000000000e+09,-1.664619046942909009e+01,-9.504048028634470846e-02
2.291674000000000000e+09,-1.665732200831662269e+01,-9.479451633989875725e-02
2.298673000000000000e+09,-1.666874083783979898e+01,-9.454287299955829726e-02
2.305672000000000000e+09,-1.668044796139882635e+01,-9.428557742529200536e-02
2.312671000000000000e+09,-1.669244440680343544e+01,-9.402265749211062562e-02
2.319670000000000000e+09,-1.670473122654947318e+01,-9.375414178823456013e-02
2.326669000000000000e+09,-1.671730949810330458e+01,-9.348005961318751889e-02
2.333668000000000000e+09,-1.673018032419474821e+01,-9.320044097580847120e-02
2.340667000000000000e+09,-1.674334483311766775e+01,-9.291531659219801065e-02
2.347666000000000000e+09,-1.675680417904058572e+01,-9.262471788356251012e-02
2.354665000000000000e+09,-1.677055954232476864e+01,-9.232867697400086449e-02
2.361664000000000000e+09,-1.678461212985222417e+01,-9.202722668819904306e-02
2.368663000000000000e+09,-1.679896317536235273e+01,-9.172040054905672424e-02
2.375662000000000000e+09,-1.681361393979874208e+01,-9.140823277521926971e-02
2.382661000000000000e+09,-1.682856571166505333e+01,-9.109075827854462570e-02
2.389660000000000000e+09,-1.684381980739139095e+01,-9.076801266148015745e-02
2.396659000000000000e+09,-1.685937757171036466e+01,-9.044003221436572315e-02
2.403658000000000000e+09,-1.687524037804386268e+01,-9.010685391265470245e-02
2.410657000000000000e+09,-1.689140962890069986e+01,-8.976851541405402035e-02
2.417656000000000000e+09,-1.690788675628495952e+01,-8.942505505558123735e-02
2.424655000000000000e+09,-1.692467322211566483e+01,-8.907651185055071030e-02
2.431654000000000000e+09,-1.694177051865833761e+01,-8.872292548546280300e-02
2.438653000000000000e+09,-1.695918016896795422e+01,-8.836433631682892587e-02
2.445652000000000000e+09,-1.697690372734421516e+01,-8.800078536790892358e-02
2.452651000000000000e+09,-1.699494277979979628e+01,-8.763231432536029708e-02
2.459650000000000000e+09,-1.701329894454069702e+01,-8.725896553581753701e-02
2.466649000000000000e+09,-1.703197387246044769e+01,-8.688078200238383286e-02
2.473648000000000000e+09,-1.705096924764729494e+01,-8.649780738104417832e-02
2.480647000000000000e+09,-1.707028678790600651e+01,-8.611008597699143507e-02
2.487646000000000000e+09,-1.708992824529318710e+01,-8.571766274088002402e-02
2.494645000000000000e+09,-1.710989540666801290e+01,-8.532058326498978551e-02
2.501644000000000000e+09,-1.713019009425791950e+01,-8.491889377930829375e-02
2.508643000000000000e+09,-1.715081416623932142e+01,-8.451264114754213075e-02
2.515642000000000000e+09,-1.717176951733533130e+01,-8.410187286302847620e-02
2.522641000000000000e+09,-1.719305807942920339e+01,-8.368663704457908470e-02
2.529640000000000000e+09,-1.721468182219491894e+01,-8.326698243223840112e-02
2.536639000000000000e+09,-1.723664275374541432e+01,-8.284295838295405168e-02
2.543638000000000000e+09,-1.725894292129866159e+01,-8.241461486617268628e-02
2.550637000000000000e+09,-1.728158441186199568e+01,-8.198200245935333141e-02
2.557636000000000000e+09,-1.730456935293637954e+01,-8.154517234338605480e-02
